YEA	MON	DAY	PRO	NUM	COU	H	MN	SEC	TZ	LAT	LON	COD	CITY		

1873	9	22	S	1198	F	9	37	8	0	45N11	5E43	38	LA TRONCHE
1873	9	22	S	3124	I	15	40	4	-1	45N30	12E30	VE	VENEZIA
1873	9	26	S	2277	S	21	15	8	-1	47N33	7E35	SCHW	BASEL
1873	10	1	S	360	F	22	42	36	0	43N51	4E21	30	ALES
1873	10	1	S	1177	F	8	30	56	0	43N42	7E16	06	NICE
1873	10	4	S	1496	I	17	10	4	-1	45N48	9E 0	VA	VARESE
1873	10	5	S	2847	F	5	30	36	-1	48N 5	7E21	68	COLMAR
1873	10	8	S	526	F	12	42	36	0	43N51	4E21	30	VEZENOBRES
1873	10	10	S	651	F	5	57	28	0	44N12	0E38	47	ASTAFFORT
1873	10	11	S	120	F	12	42	32	0	48N57	4E22	51	MAURUPT
1873	10	12	S	2491	N	0	3	44	0	53N13	6E34	GR	GRONINGEN
1873	10	14	S	1843	G	16	14	0	-1	49N 0	11E30	BAYN	ERLANGEN
1873	10	25	S	1407	I	4	10	4	-1	40N24	18E45	LE	UGGIANO LA CHIE
1873	10	28	S	186	F	17	34	8	0	43N32	6E28	83	TOULON
1873	11	7	S	703	F	19	51	40	0	49N26	2E 5	60	MOUY
1873	11	19	S	3099	I	2	10	4	-1	42N42	14E 0	TE	TERAMO
1873	11	22	S	925	F	1	40	40	0	46N18	4E50	71	CHAROLLES
1873	11	23	S	2075	G	20	30	0	-1	51N30	7E30	NRH-W	BONN
1873	12	5	S	2388	B	19	43	0	0	50N51	4E15	BRA	JAUCHE
1873	12	11	S	3337	G	2	23	0	-1	50N30	9E15	HESS	FRANKFURT A M
1873	12	15	S	1	F	15	59	40	0	43N14	0E 5	65	TARBES
1873	12	18	S	1864	G	17	23	0	-1	50N30	9E15	HESS	FRANKFURT A M
1873	12	31	S	2426	B	14	43	0	0	50N51	4E15	BRA	CLABECQ
1874	1	13	S	3051	I	1	10	4	-1	38N 6	15E30	RC	REGGIO CALABRIA
1874	1	14	S	1274	F	8	42	36	0	43N51	4E21	30	ST-HIPPOLYTE-DU
1874	1	18	S	1508	I	17	10	4	-1	40N30	15E45	PZ	POTENZA
1874	1	20	S	362	F	1	6	20	0	47N13	1W35	44	NANTES
1874	1	26	S	1452	I	12	10	4	-1	40N42	15E15	SA	CAVA DE TIRRENI
1874	1	26	S	2517	N	11	33	44	0	53N13	6E34	GR	FARMSUM
1874	1	26	S	3645	N	15	36	24	0	51N59	5E54	GE	TIEL
1874	1	30	S	563	F	5	40	40	0	45N46	4E50	69	LYON 1ER
1874	1	31	S	1522	I	21	10	4	-1	45N 0	12E15	RO	ROMA
1874	2	2	S	3419	B	18	38	0	0	50N39	5E30	LIE	ENSIVAL
1874	2	21	S	1430	I	5	10	4	-1	41N18	15E 0	BN	BENEVENTO
1874	2	27	S	1907	G	16	32	0	-1	50N 0	7E 0	RHLDPF	MAINZ
1874	3	3	S	3336	G	7	23	8	-1	48N45	9E13	WURTT	ILSFELD
1874	3	14	S	656	F	3	18	56	0	50N18	2E46	62	NIELLES-LES-ARD
1874	3	17	S	2538	N	5	35	40	0	52N31	6E 5	O	STEENWIJK
1874	3	20	S	1925	G	8	0	0	-1	51N30	7E30	NRH-W	WUPPERTAL ELBER
1874	3	24	S	1957	S	17	30	8	-1	47N33	7E35	SCHW	BASEL
1874	3	25	S	1483	I	3	10	4	-1	37N30	15E 0	CT	NICOLOSI
1874	4	17	S	1685	G	12	50	0	-1	52N 0	10E 0	NIED-SA	VIENENBURG I HA
1874	4	18	S	896	F	10	47	40	0	45N47	3E 5	63	CLERMONT FERRAND
1874	4	25	S	499	F	19	30	36	-1	48N 5	7E21	68	GUEBWILLER
1874	4	25	S	1034	F	23	26	4	0	49N46	4E44	08	VOUZIERS
1874	4	25	S	3071	I	9	25	4	-1	44N30	11E 0	BO	BOLOGNA
1874	4	26	S	2195	G	9	23	8	-1	48N45	9E13	WURTT	BONNIGHEIM
1874	5	3	S	3558	B	0	43	0	0	50N51	4E15	BRA	LOUVAIN
1874	5	7	S	3319	G	22	54	0	-1	48N30	9E 0	BADWU	HEIDELBERG
1874	5	11	S	2486	N	10	11	28	0	52N22	4E38	NH	A DAM
1874	5	12	S	2021	G	18	30	0	-1	51N30	7E30	NRH-W	BONN
1874	5	13	S	959	F	6	47	40	0	50N39	3E 5	59	LILLE
1874	5	29	S	1835	G	5	44	0	-1	49N 0	11E30	BAYN	VACH UBER FURTH
1874	6	5	S	1758	G	6	54	0	-1	48N30	9E 0	BADWU	KARLSRUHE
1874	6	8	S	255	F	3	40	40	0	45N46	4E50	69	LYON
1874	6	9	S	740	F	8	10	40	0	45N46	4E50	69	LYON
1874	6	12	S	2807	F	17	18	0	0	36N47	3E 0	ALG	ALGER
1874	6	16	S	720	F	21	39	52	0	47N19	5E 2	21	DIJON
1874	6	18	S	2237	G	4	24	0	-1	48N30	9E 0	BADWU	LORRACH
1874	6	24	S	249	F	19	20	40	0	48N50	2E20	75	PARIS 1ER
1874	7	2	S	3156	I	14	10	4	-1	37N30	14E 0	CL	GELA
1874	7	3	S	16	F	0	17	24	0	46N59	3E 9	58	FOURCHAMBAULT
1874	7	15	S	1723	G	2	30	0	-1	51N30	7E30	NRH-W	STOLBERG RHEINL
1874	7	16	S	919	F	13	18	56	0	50N18	2E46	62	ARQUES
1874	7	20	S	1078	F	19	44	28	0	43N37	3E53	34	MIREVAL
1874	7	30	S	310	F	10	47	40	0	50N39	3E 5	59	CATILLON-S/SAMB
1874	7	30	S	1355	I	13	10	4	-1	41N36	13E15	FR	CECCANO
1874	8	3	S	2152	G	18	20	0	-1	52N 0	10E 0	NIED-SA	STADE
1874	8	6	S	2233	G	12	23	0	-1	50N30	9E15	HESS	BIEDENKOPF
1874	8	7	S	2201	G	21	59	0	-1	49N 0	11E30	BAYN	MEMMINGEN
1874	8	20	S	1079	F	14	4	20	0	49N 7	1W 5	50	AVRANCHES
1874	8	22	S	1152	F	20	2	8	0	47N28	0W32	49	ROCHEFORT-S/LOI
1874	8	23	S	1261	F	23	52	56	0	45N16	1E46	19	CHAMBOULIVE
1874	9	4	S	1040	F	15	36	20	0	47N13	1W35	44	BASSE-GOULAINE
1874	9	29	S	185	F	4	50	40	0	48N50	2E20	75	PARIS
1874	10	3	S	2228	G	12	0	0	-1	51N50	7E30	WESTF	TELGTE
1874	10	3	S	2507	N	14	41	28	0	52N22	4E38	NH	ANDIJK
1874	10	23	S	2483	N	7	5	40	0	52N31	6E 5	O	HENGELO
1874	10	24	S	1878	G	17	30	0	-1	51N30	7E30	NRH-W	DUSSELDORF
1874	11	2	S	1373	I	19	10	4	-1	43N42	11E30	FI	FIRENZE
1874	11	5	S	1604	I	18	10	4	-1	45N 0	12E15	RO	MONTECOMPATRI
1874	11	18	S	176	F	13	11	0	0	48N31	2W45	22	LANNION
1874	12	3	S	1438	I	3	10	4	-1	45N30	11E 0	BS	BRESCIA
1874	12	13	S	2184	G	2	24	40	-1	53N 5	8E50	BREM	BREMEN
1874	12	20	S	1741	G	21	35	40	-1	50N47	6E 5	Z N PR	MINKELFELD
1875	1	8	S	196	F	3	21	28	0	48N50	2E 8	78	VERSAILLES
1875	1	17	S	2536	N	14	11	28	0	52N22	4E38	NH	A DAM
1875	1	20	S	420	F	10	16	24	0	48N 0	4W 6	29	BREST
1875	1	29	S	21	F	7	49	44	0	44N21	2E34	12	ST-LAURENT-DOLT
1875	2	4	S	3346	G	18	59	0	-1	49N 0	11E30	BAYN	FREISING OBER
1875	2	5	S	2744	F	16	17	24	0	46N59	3E 9	58	NEVERS
1875	2	6	S	1424	I	5	50	4	-1	40N24	18E45	LE	LECCE
1875	2	7	S	3626	N	4	11	28	0	52N22	4E38	NH	A DAM
1875	2	9	S	1501	I	7	10	4	-1	43N42	11E30	FI	FIRENZE
1875	2	9	S	3038	I	13	25	4	-1	44N30	11E 0	BO	BOLOGNA
1875	2	10	S	1027	F	5	57	28	0	44N12	0E38	47	VILLEREAL
1875	2	10	S	1859	G	15	2	0	-1	50N 0	7E 0	RHLDPF	LUDWIGSHAFEN
1875	2	12	S	2439	B	3	38	0	0	50N47	5E30	LIM	FREEREN
1875	2	14	S	1393	I	14	10	4	-1	37N30	14E15	EN	REGALBUTO
1875	2	18	S	3393	G	21	30	0	-1	51N30	7E30	NRH-W	MINDEN
1875	2	21	S	3504	B	2	42	0	0	50N20	4E30	NAM	COUVIN
1875	2	26	S	904	F	0	50	48	0	49N54	2E18	80	AMIENS
1875	3	5	S	1594	I	3	10	4	-1	44N42	12E30	FE	FERRARA
1875	3	7	S	1132	F	7	35	12	0	48N42	6E12	54	MAXEVILLE
1875	3	11	S	2672	F	20	25	40	0	49N26	1E 5	76	LE HAVRE
1875	3	14	S	745	F	11	51	28	0	48N50	2E 8	78	VERSAILLES
1875	3	19	S	2963	I	23	40	4	-1	43N18	11E45	SI	SIENA
1875	3	26	S	2977	I	3	40	4	-1	43N42	8E 0	IM	SAN REMO
1875	3	28	S	2419	B	12	43	0	0	50N51	4E15	BRA	ST JOSSE TEN NO
1875	4	16	S	1650	G	6	57	4	-1	48N46	8E14	BADEN	ICHENHEIM
1875	4	18	S	2945	I	1	28	4	-1	45N24	11E 0	VR	VERONA
1875	4	21	S	3342	G	7	0	0	-1	51N30	7E30	NRH-W	WUPPERTAL ELBER
1875	4	23	S	170	F	6	2	0	0	35N40	0W30	ALG	ORAN
1875	4	25	S	3005	I	9	40	4	-1	42N24	13E15	RI	CONTIGLIANO
1875	4	27	S	2603	F	5	50	40	0	48N50	2E20	75	PARIS 8E
1875	5	1	S	2904	F	1	57	4	0	45N11	0E44	24	DOMME
1875	5	2	S	1236	F	21	35	40	0	46N40	1W25	85	LA ROCHE-S/YON
1875	5	9	S	47	F	18	55	16	0	49N 1	1E11	27	FLEURY-S/ANDELL
1875	5	14	S	3056	I	22	10	4	-1	45N 0	8E 0	TO	TORINO
1875	5	19	S	12	F	6	54	16	0	43N37	1E26	31	TOULOUSE
1875	5	21	S	1186	F	3	34	8	0	48N10	6E28	88	RAMBERVILLIERS
1875	5	26	S	1670	G	3	53	0	-1	50N30	9E15	HESS	FRANKFURT A M
1875	6	8	S	3642	N	23	11	28	0	52N22	4E38	NH	ZAANDAM
1875	6	21	S	1657	G	18	30	0	-1	51N50	7E30	WESTF	TECKLENBURG
1875	6	28	S	2770	F	6	51	40	0	49N26	2E 5	60	BEAUVAIS
1875	7	3	S	2110	G	9	30	0	-1	51N30	7E30	NRH-W	WUPPERTAL BARME
1875	7	5	S	1018	F	0	40	40	0	45N46	4E50	69	ST-GEORGES-DE-R
1875	7	7	S	1377	I	9	10	4	-1	44N24	12E15	RA	LUGO
1875	7	20	S	2144	G	22	50	0	-1	52N 0	10E 0	NIED-SA	DERNEBURG HANNO
1875	7	26	S	2384	B	2	43	0	0	50N51	4E15	BRA	ST GILLES
1875	7	27	S	1480	I	7	15	4	-1	40N48	8E30	SS	SASSARI
1875	7	30	S	424	F	2	50	40	0	48N50	2E20	75	PARIS
1875	7	30	S	1002	F	0	34	8	0	43N32	6E28	83	PUGET-S/ARGENT
1875	8	20	S	286	F	21	40	40	0	45N46	4E50	69	LYON
1875	8	20	S	682	F	17	35	12	0	48N42	6E12	54	NANCY
1875	8	26	S	3177	I	14	10	4	-1	44N24	12E15	RA	RAVENNA
1875	8	26	S	3612	N	9	42	8	0	52N 5	4E28	ZH	VIANEN
1875	8	28	S	1477	I	7	10	4	-1	45N 0	12E15	RO	ROVIGO
1875	8	28	S	2185	S	12	0	8	-1	47N33	7E35	SCHW	BASEL
1875	9	3	S	2438	B	10	45	0	0	51N 5	3E45	OVL	OORDEGEN
1875	9	6	S	1998	G	0	2	0	-1	50N 0	7E 0	RHLDPF	MAINZ
1875	9	7	S	1983	G	11	14	0	-1	49N 0	11E30	BAYN	ERLANGEN
1875	9	12	S	385	F	22	55	16	0	49N 1	1E11	27	EVREUX
1875	9	14	S	2958	I	14	15	4	-1	45N 0	9E 0	AL	NOVI LIGURE
1875	9	21	S	2786	F	0	47	40	0	50N39	3E 5	59	MARETZ
1875	9	23	S	1593	I	13	10	4	-1	43N42	13E45	AN	STAFFOLO
1875	9	23	S	1829	G	3	20	0	-1	52N 0	10E 0	NIED-SA	WIENHAUSEN
1875	9	24	S	1439	I	18	10	4	-1	45N30	9E15	MI	LODI
1875	10	17	S	2157	G	4	14	0	-1	49N 0	11E30	BAYN	NESSELBACH
1875	10	21	S	2121	G	4	23	8	-1	48N45	9E13	WURTT	REUTLINGEN
1875	10	24	S	1005	F	1	22	24	0	47N54	1E54	45	ORLEANS
1875	10	27	S	3312	G	15	30	0	-1	51N30	7E30	NRH-W	WALDFEUCHT
1875	10	29	S	1785	G	18	20	0	-1	52N 0	10E 0	NIED-SA	RITTERGUT LOHNE
1875	10	31	S	1106	F	18	55	0	0	45N50	1E15	87	LE VIGEN
1875	11	4	S	2970	I	17	10	4	-1	45N30	11E 0	BS	BRESCIA
1875	11	9	S	492	F	11	5	40	0	48N50	2E20	75	PARIS 1ER
1875	11	15	S	2181	G	1	30	0	-1	51N30	7E30	NRH-W	DUSSELDORF
1875	11	20	S	3449	B	0	42	0	0	50N20	4E30	NAM	NAMUR
1875	11	21	S	1703	G	21	30	0	-1	51N50	7E30	WESTF	TECKLENBURG
1875	11	28	S	1464	I	19	40	4	-1	38N 0	15E30	ME	PATTI
1875	12	6	S	1402	I	2	10	4	-1	39N24	9E 0	CA	CAGLIARI
1875	12	12	S	653	F	2	45	32	0	49N34	3E37	02	TROSLY-LOIRE
1875	12	13	S	557	F	8	10	40	0	45N46	4E50	69	LYON
1875	12	20	S	517	F	19	40	40	0	45N46	4E50	69	LYON 1ER
1875	12	23	S	652	F	4	46	0	0	44N31	3E30	48	BLEYMARD
1875	12	24	S	3376	G	0	30	0	-1	51N30	7E30	NRH-W	AACHEN
1875	12	27	S	448	F	22	50	40	0	48N50	2E20	75	PARIS
1875	12	28	S	879	F	17	47	24	0	46N59	3E 9	58	MONTAMBERT
1875	12	31	S	1947	G	14	0	0	-1	51N30	7E30	NRH-W	RHEINE I WESTF
1875	12	31	S	3066	I	7	40	4	-1	40N48	8E30	SS	PLOAGHE
1876	1	1	S	2952	I	12	10	4	-1	45N48	9E 0	VA	CASTELLANZA
1876	1	4	S	2023	G	13	32	0	-1	50N 0	7E 0	RHLDPF	ANNWEILER
1876	1	11	S	3140	I	15	10	4	-1	45N30	12E30	VE	VENEZIA
1876	1	12	S	1172	F	7	2	8	0	47N28	0W32	49	ANGERS
1876	1	15	S	2223	G	10	23	8	-1	48N45	9E13	WURTT	BAD CANNSTATT
1876	1	27	S	283	F	10	35	12	0	48N42	6E12	54	BAYON
1876	1	31	S	1688	G	20	20	0	-1	52N 0	10E 0	NIED-SA	KUHSTEDT
1876	2	16	S	9	F	13	38	32	0	43N18	5E22	13	MARSEILLE
1876	2	18	S	1447	I	9	10	4	-1	40N48	8E30	SS	SASSARI
1876	2	19	S	1379	I	17	55	4	-1	45N12	9E 0	PV	VIGEVANO
1876	2	24	S	937	F	4	54	16	0	43N37	1E26	31	TOULOUSE
1876	2	24	S	1805	G	8	59	0	-1	49N 0	11E30	BAYN	DEGGENDORF
1876	2	28	S	13	F	2	54	16	0	43N37	1E26	31	TOULOUSE
1876	2	28	S	1511	I	7	9	4	-1	45N48	9E15	CO	CERMENATE
1876	3	3	S	327	F	3	55	40	0	49N26	1E 5	76	ROUEN
1876	3	4	S	1544	I	1	10	4	-1	45N12	11E 0	MN	VIADANA
1876	3	5	S	220	F	9	50	40	0	48N50	2E20	75	PARIS
1876	3	11	S	3264	G	10	54	0	-1	48N30	9E 0	BADWU	HEIDELBERG
1876	3	13	S	2111	G	13	6	0	-1	54N30	9E45	SCHL-H	KIEL
1876	3	15	S	1764	G	9	27	4	-1	48N46	8E14	BADEN	WIESLOCH
1876	3	17	S	2674	F	19	35	0	0	44N 6	6E15	04	MISON
1876	3	19	S	1592	I	8	50	4	-1	45N24	12E15	PD	CITTADELLA
1876	3	21	S	1754	G	5	24	0	-1	48N30	9E 0	BADWU	REUTLINGEN
1876	3	22	S	1706	G	14	23	0	-1	50N30	9E15	HESS	FRANKFURT A M
1876	4	15	S	799	F	15	46	40	0	46N34	3E20	03	YZEURE
1876	4	16	S	2484	N	0	36	48	0	53N12	5E48	F	BENEDEN KNYPE
1876	4	21	S	3220	G	8	14	0	-1	49N 0	11E30	BAYN	BAD KISSINGEN
1876	4	25	S	1912	G	16	23	0	-1	50N30	9E15	HESS	FRANKFURT A M
1876	4	28	S	2822	F	23	30	56	0	43N42	7E16	06	NICE
1876	4	30	S	3002	I	1	13	4	-1	37N 0	15E30	SR	AUGUSTA
1876	5	19	S	2101	G	21	53	0	-1	50N30	9E15	HESS	KIRCHHAIN BZ KA
1876	5	22	S	2169	G	8	54	0	-1	48N30	9E 0	BADWU	TUBINGEN
1876	6	2	S	1989	G	5	54	0	-1	48N30	9E 0	BADWU	HEIDELBERG
1876	6	5	S	762	F	10	10	40	0	46N18	4E50	71	CHALON S-SAONE
1876	6	15	S	2057	G	14	2	0	-1	49N20	7E 0	SAARL	ENSHEIM SAAR B
1876	6	21	S	3117	I	6	25	4	-1	37N30	15E 0	CT	PALAGONIA
1876	6	23	S	1216	F	1	29	0	-1	48N35	7E45	67	STRASBOURG
1876	6	24	S	2045	G	14	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
1876	6	26	S	3531	B	7	38	0	0	50N39	5E30	LIE	VERVIERS
1876	6	29	S	775	F	17	52	32	0	46N17	1E52	23	AUBUSSON
1876	7	3	S	71	F	5	39	52	0	47N19	5E 2	21	ROUVRAY
1876	7	4	S	1771	G	4	30	0	-1	51N30	7E30	NRH-W	BOCHUM
1876	7	4	S	1922	G	16	59	0	-1	49N 0	11E30	BAYN	EICHSTATT MITTE
1876	7	4	S	3383	G	10	30	0	-1	51N50	7E30	WESTF	RAMSDORF
1876	7	6	S	1265	F	10	55	16	0	49N 1	1E11	27	PONT-DE-L ARCHE
1876	7	7	S	1348	I	19	10	4	-1	45N 0	8E 0	TO	TORINO
1876	7	7	S	1833	G	10	32	0	-1	50N 0	7E 0	RHLDPF	LAUTERECKEN
1876	7	12	S	3069	I	3	10	4	-1	43N42	11E30	FI	FIRENZE
1876	7	16	S	1516	I	7	55	4	-1	43N 0	13E 0	PG	PERUGIA
1876	7	22	S	1930	G	1	50	0	-1	52N 0	10E 0	NIED-SA	WESTERSTEDE BZ
1876	7	23	S	797	F	6	45	32	0	49N34	3E37	02	CHATEAU-THIERRY
1876	7	24	S	2946	I	14	10	4	-1	44N54	8E30	AT	NIZZA MONFERRAT
1876	7	25	S	1841	G	7	23	8	-1	48N45	9E13	WURTT	STUTTGART
1876	7	26	S	2270	G	4	44	0	-1	49N 0	11E30	BAYN	WUNSIEDEL
1876	7	27	S	2235	G	9	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
1876	8	1	S	1830	G	5	23	0	-1	50N30	9E15	HESS	RUNKEL
1876	8	3	S	560	F	2	8	32	0	43N18	5E22	13	AUBAGNE
1876	8	6	S	1301	F	12	52	56	0	45N16	1E46	19	NAVES
1876	8	12	S	2	F	22	57	36	0	44N50	0W34	33	BLAYES
1876	8	16	S	1380	I	17	20	4	-1	44N36	11E15	MO	MODENA
1876	8	28	S	1997	G	23	23	8	-1	48N45	9E13	WURTT	FELLDORF
1876	9	2	S	1689	G	4	50	0	-1	52N 0	10E 0	NIED-SA	GOTTINGEN
1876	9	9	S	1225	F	1	44	28	0	43N37	3E53	34	CESSENON
1876	9	13	S	44	F	5	29	0	0	37N 0	7E45	ALG	BONE
1876	9	13	S	1905	G	4	30	0	-1	51N50	7E30	WESTF	MINDEN
1876	9	14	S	2042	G	21	20	0	-1	52N 0	10E 0	NIED-SA	NAD HARZBURG
1876	9	17	S	691	F	11	50	40	0	48N50	2E20	75	PARIS
1876	9	20	S	1896	G	23	17	0	-1	50N 0	7E 0	RHLDPF	KAISERSLAUTERN
1876	9	23	S	1178	F	2	35	52	0	47N15	6E 2	25	VUILLAFANS
1876	9	29	S	3142	I	17	12	4	-1	39N18	16E30	CS	MARANO CALABRO
1876	10	2	S	1700	G	0	0	0	-1	51N30	7E30	NRH-W	MUNCHEN GLADBACH
1876	10	17	S	2200	G	10	2	0	-1	50N 0	7E 0	RHLDPF	MOGENDORF UBER
1876	10	23	S	3026	I	1	10	4	-1	45N36	12E45	TV	REVINE LAGO
1876	10	28	S	1243	F	5	40	24	0	44N56	4E54	26	CHABEUIL
1876	10	29	S	3581	N	21	6	48	0	53N12	5E48	F	HEERENVEEN
1876	11	1	S	1229	F	10	29	0	-1	48N35	7E45	67	HUTTENHEIM
1876	11	10	S	547	F	15	55	40	0	49N26	1E 5	76	ROUEN
1876	11	12	S	767	F	2	38	32	0	43N18	5E22	13	AIX-EN-PROVENCE
1876	11	19	S	1038	F	7	29	0	-1	48N35	7E45	67	STRASBOURG
1876	11	21	S	3087	I	5	30	4	-1	44N54	8E30	AT	CASTAGNOLE LANZ
1876	12	3	S	947	F	11	47	40	0	50N39	3E 5	59	LILLE
1876	12	5	S	429	F	12	50	40	0	48N50	2E20	75	PARIS
1876	12	14	S	2465	B	7	45	0	0	51N 5	3E45	OVL	GAND
1876	12	18	S	1041	F	13	46	40	0	46N34	3E20	03	ESENROLLES
1876	12	18	S	1547	I	23	25	4	-1	44N48	10E45	PR	PARMA
1876	12	30	S	1330	I	11	25	4	-1	43N 0	13E45	AP	BELMONTE PISCEN
1877	1	1	S	2060	G	9	53	8	-1	48N45	9E13	WURTT	BLAUBEUREN
1877	1	3	S	3293	G	19	44	0	-1	49N 0	11E30	BAYN	ZAIERTSHOFEN
1877	1	16	S	2098	G	7	20	0	-1	52N 0	10E 0	NIED-SA	BRAUNSCHWEIG
1877	1	17	S	1570	I	7	25	4	-1	45N48	9E15	CO	SOLBIATE COMASC
1877	1	20	S	439	F	10	15	32	0	49N34	3E37	02	MONT-SAINT-PERE
1877	1	27	S	892	F	3	35	40	0	46N40	1W25	85	FONTENAY-LE-COM
1877	1	30	S	2436	B	8	43	0	0	50N51	4E15	BRA	IXELLES
1877	2	2	S	2503	N	9	41	28	0	52N22	4E38	NH	HAARLEM
1877	2	3	S	1044	F	11	47	40	0	50N39	3E 5	59	GRAVELINES
1877	2	7	S	1639	G	15	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
1877	2	10	S	3021	I	18	25	4	-1	37N30	15E 0	CT	CATANIA
1877	2	15	S	2134	G	20	47	0	-1	50N 0	7E 0	RHLDPF	TRIER
1877	2	19	S	1669	G	21	23	0	-1	50N30	9E15	HESS	FRANKFURT A M
1877	2	26	S	3045	I	15	25	4	-1	45N30	9E 0	NO	NOVARA
1877	2	27	S	825	F	9	52	32	0	46N17	1E52	23	DUNOIS
1877	3	4	S	1411	I	10	40	4	-1	43N18	11E45	SI	SIENA
1877	3	10	S	114	F	7	50	40	0	48N50	2E20	75	PARIS
1877	3	16	S	2227	G	6	0	0	-1	51N30	7E30	NRH-W	KREFELD
1877	3	21	S	1204	F	21	1	28	0	43N18	0W22	64	PAU
1877	3	26	S	3252	G	21	30	0	-1	51N30	7E30	NRH-W	RHEYDT
1877	3	31	S	1069	F	19	38	32	0	43N18	5E22	13	MARSEILLE
1877	4	7	S	3371	G	19	24	0	-1	48N30	9E 0	BADWU	BITTELSCHIESS
1877	4	10	S	1838	G	1	29	0	-1	49N 0	11E30	BAYN	MUNCHEN
1877	4	10	S	2988	I	9	10	4	-1	45N 0	8E 0	TO	TORINO
1877	4	11	S	1295	F	23	6	20	0	47N13	1W35	44	NANTES
1877	4	11	S	1956	G	18	23	0	-1	50N30	9E15	HESS	WETZLAR
1877	4	21	S	2992	I	12	24	4	-1	41N36	15E30	FG	SAN SEVERO
1877	4	23	S	1446	I	17	10	4	-1	43N42	11E30	FI	FIRENZE
1877	5	1	S	1426	I	7	10	4	-1	45N24	12E15	PD	PADOVA
1877	5	2	S	1159	F	3	11	0	0	48N31	2W45	22	ST-BRIEUC
1877	5	3	S	1623	G	1	54	40	-1	53N 5	8E50	BREM	BREMEN
1877	5	4	S	3467	B	21	43	0	0	50N51	4E15	BRA	BRUXELLES
1877	5	21	S	2411	B	6	43	0	0	50N51	4E15	BRA	BRUXELLES
1877	5	25	S	2052	G	14	45	0	-1	51N30	7E30	NRH-W	BONN
1877	5	30	S	3276	G	6	54	40	-1	53N 5	8E50	BREM	BREMEN
1877	6	4	S	3392	G	20	54	0	-1	48N30	9E 0	BADWU	PFORZHEIM
1877	6	7	S	1227	F	7	14	28	0	43N37	3E53	34	MONTPELLIER
1877	6	17	S	614	F	19	50	40	0	48N50	2E20	75	PARIS
1877	6	17	S	2566	F	21	50	40	0	48N50	2E20	75	PARIS 10E
1877	6	22	S	850	F	10	39	28	0	48N 7	5E 8	52	BOURMONT
1877	6	30	S	2243	G	2	20	0	-1	53N35	10E 0	HAMB	ELSTORF B HARBU
1877	7	1	S	1388	I	21	10	4	-1	44N36	10E45	RE	REGGIO EMILIA
1877	7	2	S	756	F	7	51	28	0	43N55	2E 8	81	ALBI
1877	7	12	S	909	F	4	51	28	0	43N55	2E 8	81	ALBI
1877	7	18	S	1324	I	20	25	4	-1	44N36	11E15	MO	FORMIGINE
1877	7	27	S	2156	G	10	5	0	-1	52N 0	10E 0	NIED-SA	GOTTINGEN
1877	7	27	S	3024	I	2	10	4	-1	46N 0	13E30	UD	GEMONA DEL FRIU
1877	7	31	S	2118	G	23	54	0	-1	48N30	9E 0	BADWU	WEINHEIM BERGST
1877	8	6	S	1210	F	14	51	40	0	49N26	2E 5	60	GRANDVILLIERS
1877	8	9	S	2477	N	2	3	44	0	53N13	6E34	GR	GRONINGEN
1877	8	20	S	402	F	4	39	52	0	47N19	5E 2	21	DIJON
1877	8	24	S	1610	I	21	10	4	-1	45N30	12E30	VE	PORTOGRUARO
1877	8	25	S	1568	I	2	10	4	-1	45N24	12E15	PD	PADOVA
1877	8	26	S	1981	G	4	30	0	-1	51N50	7E30	WESTF	AHAUS
1877	8	30	S	2020	G	3	20	0	-1	52N 0	10E 0	NIED-SA	BUCKEBURG
1877	9	19	S	2131	G	8	59	0	-1	49N 0	11E30	BAYN	NURNBERG
1877	10	3	S	1749	G	22	32	0	-1	50N 0	7E 0	RHLDPF	PIRMASENS
1877	10	12	S	3036	I	5	17	4	-1	45N24	12E15	PD	ST PIETRO IN GU
1877	10	13	S	2497	N	14	42	8	0	52N 5	4E28	ZH	LEIDEN
1877	10	14	S	1481	I	2	10	4	-1	45N 0	8E 0	TO	TORINO
1877	10	26	S	3007	I	13	10	4	-1	40N54	14E 0	NA	NAPOLI
1877	10	27	S	2487	N	7	41	28	0	52N22	4E38	NH	HAARLEM
1877	10	28	S	160	F	19	37	48	0	46N40	5E33	39	LONS-LE-SAUNIER
1877	10	31	S	1449	I	8	40	4	-1	40N24	18E45	LE	LECCE
1877	11	1	S	1332	I	14	10	4	-1	44N36	11E15	MO	NOVI DI MODENA
1877	11	5	S	989	F	7	42	28	0	45N26	4E23	42	ST-ETIENNE
1877	12	7	S	733	F	2	50	40	0	48N50	2E20	75	PARIS
1877	12	8	S	806	F	16	39	8	0	46N12	5E13	01	THOISSEY
1877	12	13	S	1115	F	11	12	28	0	45N26	4E23	42	ST-CHAMOND
1877	12	22	S	2967	I	20	10	4	-1	45N 0	8E 0	TO	VALPERGA
1877	12	23	S	771	F	15	38	32	0	43N18	5E22	13	MARSEILLE
1877	12	25	S	3459	B	0	43	0	0	50N51	4E15	BRA	LA HULPE
1877	12	27	S	1180	F	17	48	56	0	50N18	2E46	62	ST-OMER
